wine_id,user_id,score
23,Кирилл Ст,3.5
23,Ricardo Kühni,3.5
23,Cícero Sabino,3.5
23,Hunter Romario,3.5
23,Rogerio Greco,3.5
23,Milton Pinatti,3.5
23,Gonçalo Bezerra,3.5
23,Jorge Muñoz,3.5
23,Carlos Magariños,3.5
23,Jeff,3.5
23,José Antonio Filho,3.5
23,Cristian Marques,3.5
23,Maximiliano,3.5
23,Ricardo Adao Skowronski,3.5
23,Thomas Thommy,3.5
23,Michael Alvarez,3.5
23,Marco Grimberg,3.5
23,Igor Shelkunov,3.5
23,Jimenes Chimeli,3.5
23,Edison Branzin,3.5
23,Gert ten Hool,3.5
23,Frank,3.5
23,Pedro Gil Nieva,3.5
23,Jonas Porto,3.5
23,Carmem,3.5
23,Tiágo Pítanguì,3.0
23,Luis Ricardo Zimermann,3.0
23,Tarcisio Garcia,3.0
23,Cristian Montani,3.0
23,Daniel Dalzochio,3.0
23,Thiago Jucá,3.0
23,Henrique M Wanderley,3.0
23,Murilo Gheller,2.5
23,Alex Tarditi,2.5
23,Paolo Seresini,2.0
23,Edson Bruel,3.0
23,Renato Paiva,3.0
23,Fabio Souza,3.0
23,Franco Mena,3.0
23,Aldo Fagundes,3.0
23,Adriano Amaral,3.0
23,Emilson Oliveira,3.0
23,Almeida Junior,3.0
23,CARLOS RAJA GABAGLIA,3.0
23,Bruno Drummond,3.0
23,Sergey K,3.0
23,Maurilio Meneguci,3.0
23,Joab,3.0
23,Claus,4.0
23,Daniel Rodrigues,4.0
23,S S,4.0
23,Ariosto Manrique,3.0
23,Timur Z,3.0
23,W Lott,3.0
23,Helio Zveibil,3.0
23,Francisco Badaró,3.0
23,Misa,3.0
23,Andreas Root,3.0
23,antociano,3.0
23,Rodrigo Valim,3.0
23,Sylvain Chamberland,3.0
23,Alexey Andreev,3.0
23,Tici,3.0
23,Samuel Batelochi,3.0
23,Dmitriy Fedosenko,4.0
23,Fernando Domingues Jr,3.0
23,Peter Francolin,3.0
23,Felipe Queiroz,3.5
23,Jose Angel Gómez Larios,4.5
23,Marcilio Tavares,2.5
23,DerRave,2.5
23,Reberti,2.5
23,Jonas Nord,2.5
23,Clécio Silva,5.0
23,Rodolfo Maussa,2.0
23,Federico L,2.5
23,Cris Rea,2.5
23,Marcelo M,2.0
23,Iury Benhur,4.0
23,Fernando Bueno,2.5
23,Cassiano Neto,2.0
23,Kevin Houdijk,2.5
23,Felipe Candido,2.5
23,Paulo Rocha,3.5
23,K L,3.5
23,Justell Vonk,3.0
23,Gabriela Oliveira,5.0
23,Aline Costa,5.0
23,Aline Costa,5.0
23,Daniel Ramos,5.0
23,Vivino user,5.0
23,L L,5.0
25,Alan Polet,3.0
25,Nicolas Jourdan,5.0
25,Joao Saldanha,4.0
25,Hugo Azevedo,4.0
25,MARCELO BRANDÃO,4.0
25,Frank,4.0
25,Marco Antonio Andrade,4.0
25,Caio B,4.5
25,Georgia Quintiliano,3.5
25,La Goudale,4.5
25,! Fabulous !,4.0
26,July Karchev,3.5
26,Morteza Afshar,4.0
26,Ash Johnson,3.5
26,Chong Guan Chan,3.0
26,Andrew,3.0
26,Simon “Simon88sg” Tan,3.0
26,Erin L,4.5
26,Jose Angel Gómez Larios,4.0
27,Misha Filippov,3.5
27,S Lee,4.0
27,Alejandro De La Peña,4.5
27,DesignCanvas,4.0
27,Gustavo Baptista,4.5
27,Adyr Tourinho,4.5
27,Mates Kony,4.0
27,Amelia Chua,4.0
27,Zhi Xian Lee,4.0
27,KC,3.5
27,Nikki,3.5
27,Yan Shan,3.5
27,Kieran Naing,3.5
27,Joe Yee Wong,4.0
27,MARCELO BRANDÃO,4.0
27,Luiz Cougo,4.0
27,Enzo Seah,3.5
27,Saul Rosas,3.5
27,Essencia Edu,3.5
27,Jeremiah Kee,4.0
27,YC,4.0
27,W And,4.0
27,Xavier Alarcon,3.5
27,Julian Zhelyazkov,3.5
27,Alejandro Ramírez,3.5
27,Ron Koh,3.5
27,July Karchev,3.5
27,Jacky Ong,3.0
27,Kenneth Ang,3.5
27,Eric Ho,4.0
27,Sato,3.0
27,Andy R,3.5
27,Victor Molina,3.5
27,Chong Guan Chan,3.0
27,Matthew Koch,3.0
27,Peter S,3.0
27,Nacho Manjon,3.0
27,Jucimara Azevedo,4.5
27,Mark Clark,3.0
27,Nicolas Jourdan,5.0
27,Chris Edwards,1.0
27,Luiz Scartezini,4.5
27,Marcelo Silva,4.0
27,Antonio Siller,4.0
27,Cristian Marques,4.5
27,Just T'mark,4.0
27,Fred,4.0
27,Caio B,4.5
27,Fernando Guzmán Romero,4.5
27,WineApprentice,4.0
27,Romer Nicoli,4.5
27,Jorge Brandao,4.0
27,Roberto Junqueira Netto Pieroni,4.5
27,Ruffo Freitas-Junior,4.0
27,Guilherme Araujo,4.0
27,Carlos Roberto Facin,4.0
27,Rafael Feistler,4.0
27,Antonio de Castro,4.5
27,Claudio Borges,4.0
27,Carel,4.5
28,Siripoj Vacharasettakul,4.0
28,Jiří Pelka,4.0
28,James Thorn,4.0
28,Mindee Lee,4.0
28,Matthew Koch,4.0
28,Alexandr Tichonov,4.0
28,Zdenek Vavra,3.5
28,Jaco Jansen,3.5
28,Jeremy Evans,3.5
28,Seba Stian,3.5
28,Starri Steindórsson,3.5
28,ig,3.5
28,Jaco Langner,3.5
28,Fabio,3.5
28,Giorgio Brogi,4.0
28,Mauro Visco,4.0
28,Anatoliy Tikhonov,3.8
28,La Goudale,4.0
28,Constantino,4.0
28,Юрий N,3.5
28,Robert Prochazka,4.5
28,Vasilenko,3.5
28,Andrey Gorovoy,3.5
28,Maury,5.0
28,Никита Федоров RWC,3.0
28,Stefano Mengoli,3.7
29,Anderson Teodoro,3.5
29,Paulo Menezes,3.5
29,Ro de Jo,3.0
29,JK,3.5
29,Bucko,3.0
29,Treevino,1.5
29,Érica D.,4.0
29,Rafael Antunes,4.0
29,Lei Liu,4.0
29,Marcos Marinho,3.5
29,Marco Antonio Andrade,4.0
29,Andrey Gorovoy,3.5
29,Joao Saldanha,3.5
29,Juliano SCH,3.5
29,Saulo Bertozo Pereira,3.5
29,The Hat,3.5
29,Rodrigo Rezende,3.5
29,Marcelo Veloso,4.5
29,YoungbloodZ,3.5
29,Vitor Fernando Zang,3.0
29,Инга Миллер,3.5
29,Michele Franco,3.5
29,Cristiane G.,4.5
29,Marcelo Nakao,3.0
29,Luiz Pereira,3.0
29,Luis Santiago Veronese Mascia,3.0
29,Claudiu Leonte,2.5
29,YW,2.0
29,La Goudale,4.5
31,Steve Standbridge,3.8
31,Andy B,3.5
31,Mark Murphy,3.0
31,Andy Bacon,3.5
31,Maxim Frolov RWC,3.5
31,Pavel Volynets,3.5
31,Andrey Ponomarev,4.0
31,Sweet_only),4.0
31,MC,3.0
31,Federico L,3.5
31,Nicferr,3.0
31,Artem,2.0
32,Desiree LaPerla,4.0
32,Carlosss,4.0
32,Sarunas Dyburis,4.0
32,Abraham Liu,4.0
32,Rashad,4.0
32,Evgeniy Blagoev,4.0
32,JP Ju-Taï,4.0
32,Travelling Corkscrew,4.0
32,Tomasz Krawczyk,4.0
32,Michal Neganov,4.0
32,Darren Priaulx,4.0
32,Maggie Smith,4.0
32,Liz,4.0
32,Jirka,3.5
32,Predrag Kovacevic,3.5
32,Frank,3.5
32,Iain Wanless,4.0
32,Thanny,3.0
32,Yuki Lundeberg,4.0
32,Raimondas B.,3.5
32,Jindřich Poláček,4.0
32,Alexandr Tichonov,4.0
32,Kamil K.,3.5
32,Anfield,3.5
32,This guy making books,3.5
32,Yassan,3.5
32,Mates Kony,3.5
32,Wineman Steve,3.5
32,Oleg Khutorskoy,3.5
32,Marcin Paprzycki,3.5
32,Pszemo Pszemo,4.0
32,Tinnakorn Lawunsathien,4.5
32,V K,3.5
32,Mateusz Konopelski,3.5
32,Veronica Chia,3.5
32,Adrian Mizzi,3.0
32,Yan Shan,3.0
32,Ron Koh,3.0
32,Juraj Holec,3.5
32,Ross Hetherington,3.5
32,Jiří Pelka,3.5
32,Caspar Schmidt,3.5
32,Andrew Small,3.5
32,Ben,3.5
32,Nicholas Wardle,3.5
32,Rick Mayo,4.5
32,Sitytsak G.,3.5
32,Darius,3.5
32,Maxim Zakletski,3.0
32,Gleb Izoitko,3.5
32,Carlo Ng,3.5
32,Matteo D’Amore,3.5
32,Karol Ścipniak,3.5
32,Luan Nguyen,3.5
32,Alexandru Costache,3.5
32,Michael or Al Hirt,3.5
32,Jose Silva,3.5
32,Morten Harket,4.5
32,Bryan Cramer,3.5
32,Zhi Xian Lee,3.5
32,Maria Ganzha,3.0
32,Michal,3.0
32,Martin Smejkal,3.0
32,Darek JJ,3.0
32,Shawn Andersen,3.0
32,DVA VINO,2.5
32,M M,4.0
32,Wai,3.0
32,ig,3.0
32,Randy Clayton Pinto,3.0
32,Gintaras Toliušis,3.0
32,Scottoz,2.5
32,Michael K,3.0
32,Ana Ayala,3.0
32,Victor Zefirov,3.0
32,Amliganeth,3.0
32,Miguel Gaspar,3.0
32,Jedi Mind Tricks,3.0
32,K P,4.0
32,Claire Bear,3.0
32,T Mac,2.0
32,Konstantyn,2.5
32,Rasto Bzduch,2.0
32,Andrew Ward,4.5
32,Julius Farkas,3.5
32,A W,3.0
32,Filippo Tofani,3.0
32,Luiz Carlos Da Silva,3.5
32,Marcelo Reis,4.0
32,Yury Su,4.0
32,Rafael Antunes,4.0
32,Paul Schneider,4.0
32,Luca,3.5
32,Fernando Guzmán Romero,4.0
32,Mr. Wolf,4.0
32,Mick Ashman,4.0
32,Robert K,3.5
32,Elena,4.0
32,Lukas Klucky,4.0
32,R T,3.5
32,Sergio Vavra,4.0
32,Robert Prochazka,4.0
32,Tiago Bignoto,4.0
32,Dan R,4.0
32,La Goudale,4.0
32,Pavel,3.5
32,Cassiano Neto,4.0
32,G K,3.5
32,Joao Saldanha,3.5
32,Pedro Marcos Ferreira,4.0
32,Takeya HARADA,4.0
32,Rodrigo Tinoco,4.0
32,Alex Stern,3.5
32,RDX mma,4.0
32,BigPig,4.0
32,Andrey Korolyov,3.5
32,Vitor Fernando Zang,3.5
32,Andrey Gorovoy,3.5
32,S RWC,2.5
32,Marcos Marinho,3.5
32,Andrej Z,3.5
32,Гриц,3.0
32,Marcos Nersessian,3.5
32,Kanstantsin Sazon Sazon,3.5
32,Vladimir a.k.a. KBH,3.5
32,Bruno Cruz,3.0
32,Artemy Lebedev,2.5
32,Tomáš Michl,3.5
32,Jeremiah Kee,3.5
32,Jan Starczewski,3.5
32,Stefan Kim,3.5
32,Johnny,3.5
32,Tom C,3.5
32,Miguel Barcia Lledo,3.5
32,Oleg Skoptsov,3.0
32,WinaEntuzjasta,3.0
32,@@INES @@,3.0
32,Gabriela Oliveira,4.0
32,Lukas Kresta,3.5
32,A G,3.5
32,Gustavo Andrusko,3.0
32,Val Trentin,3.5
32,Jacek G,3.5
32,Иван Гог,3.5
32,Miriam Mello,3.5
32,Сергей Пеков,3.5
32,Cristian Flareço,3.0
32,Бен Зорин,3.5
32,Hlusta,3.5
32,O M,3.0
32,ClubdeMarcelino,3.0
32,DerRave,3.0
32,Ivan Shabrin,3.0
32,Charles Neethling,3.0
32,Jan Vokal,3.0
32,Kirill Voroshilov,3.0
32,Nina F,3.5
32,Felipe Queiroz,3.5
32,Joe C,4.0
32,Joab,3.0
32,Konstantin Savchenko,3.0
32,PS,3.0
32,João Missaglia,3.0
32,Miroslav Dejmal,3.0
32,sakana,3.0
32,Daniela R Facciolla,2.5
32,Simo Faoudi,3.0
32,Михаил,3.0
32,Artem,4.0
32,Lin,2.0
32,Kirill Zahar,5.0
32,Charlotte West,2.0
32,Vivino,4.0
32,Vital,3.0
32,Eduard,3.0
32,Egor,2.5
32,M M,3.0
32,M B,5.0
33,WinoMutt,3.0
33,Guilhem Renaud,3.5
33,Joram,3.5
33,Becky,4.0
33,Paula Kasprzyk,4.0
33,Michel Tardy,4.0
33,JelenaH,4.0
33,Romeo C,4.0
33,Emile Brand,4.0
33,Olga Krawczyk,4.0
33,Erwin,4.0
33,Tony A,4.0
33,Tony Connor,4.0
33,Paolo,4.0
33,Paul,4.0
33,Paul Smolkin,4.0
33,Maksim B,4.0
33,El Presidenté,4.0
33,Gerard Krawczyk,4.0
33,Travelling Corkscrew,4.0
33,Xavier Alarcon,4.0
33,BigKatWines,4.0
33,Alex,4.0
33,Andrew Wilson,4.0
33,Hansjoerg Wagner,4.0
33,DariusZ,4.0
33,James Hallett,4.0
33,JonG0uld,4.0
33,Fernando Mestanza,4.0
33,Dane Leeson,4.0
33,Predrag Kovacevic,4.0
33,Matt,4.0
33,Pavel Matos,4.0
33,Daniel Tipping,4.0
33,Adam Garner,4.0
33,WJ Cho,4.0
33,Alex Baciu,4.0
33,vintage.pete,4.0
33,Nicolas Kullmann,4.0
33,Ralph Kurstjens,4.0
33,Paul Billingham,4.0
33,P S,4.0
33,Gary Loke,4.0
33,Miguelito,4.0
33,Robinf,3.5
33,DF,3.0
33,Abigail Evans,4.5
33,Alberto Bracco,3.0
33,Robim F,3.5
33,Nicolas Ruiz,3.5
33,Geremia Seclì,3.0
33,Nami Otani,3.0
33,Leo,3.0
33,Owen Rodd,3.5
33,Sreekumar Thaithara Balan,3.0
33,Aldo Fagundes,4.0
33,Sam Sam,4.0
33,Stevec,3.0
33,Daniel Tolin,3.0
33,Evgeniy Blagoev,3.5
33,Angie Bell,3.0
33,Rachael Wall,4.5
33,Paul Smith,4.5
33,James Foster,3.0
33,Coco,3.5
33,Martin Lawson,3.5
33,Dennis de Booij,3.5
33,Trees,3.5
33,Koen Bitter,3.0
33,Luis Nunes,3.0
33,Juan Carlos Gallegos,3.5
33,Sean Parry,2.5
33,Mario Wine,3.5
33,Ian Harper,3.0
33,NB,3.5
33,! Yotam Kadishay,3.5
33,Ivan Zap,4.0
33,Treevino,3.5
33,JDL,3.5
33,Richie Soprano,3.0
33,Andrew White,3.5
33,Simon Jones,3.5
33,mm nn,3.0
33,Rodrigo Rodero,3.5
33,Joakim Wikstrand,3.5
33,Chris Howard,3.5
33,Thomas Tan,3.5
33,Martyn McLachlan,3.5
33,Chaf Smith,3.0
33,Adilis Fonte,3.5
33,Rodrigo,3.0
33,Misha Filippov,3.0
33,Alex Tep,3.5
33,Enzo X,3.0
33,ClubdeMarcelino,3.5
33,Charles Vaughan,3.0
33,Julian Radlinger,3.0
33,Andrew Walters,3.5
33,Harry Rappaport,3.5
33,Omar Bandy,5.0
33,Andy,4.0
33,Sergio Alves,3.5
33,PS,2.5
33,Sergey Stepanov,2.5
33,Daniel Carter-Clout,2.5
33,Nicole,2.5
33,Yuval Flamenbaum,2.0
33,Fabio Moreira,3.5
33,Lauren Palmer,5.0
33,.,5.0
33,Claudio Roberto Vasconcellos,4.0
33,Constantino,4.0
33,Greg Pirez,4.0
33,Fernando Guzmán Romero,4.0
33,Johanna Simmons,4.0
33,Marcel Shamsivaleev,4.0
33,Wall Santos,4.0
33,Arthur Kruki,3.8
33,Ivan Gonzalez,4.0
33,Pedro Gomes,4.0
33,Marcos Nersessian,4.0
33,Leonardo Cacau,4.0
33,Benito Salomão,4.0
33,Bruno Pietoso,4.0
33,Franco Mena,4.0
33,Cameron Woods,3.5
33,Lucio Lobo jr.,3.5
33,Zeka,4.0
33,Luiz Daneluzzi,4.0
33,Diego Morales,4.0
33,Osiel Barbosa,3.5
33,Juan Carlos Juarez,4.0
33,ToSchi,4.0
33,Ricardo Trapero,4.0
33,Art Y,3.5
33,Mauricio Eisenberg,4.0
33,Antonio de Castro,4.0
33,Rafael Guizar,4.0
33,Fabio Araujo,4.0
33,Eduardo Ameglio S,4.5
33,Nicolas Cardenas Paez,3.5
33,Alexey Andreev,3.0
33,Andrey Gorovoy,3.5
33,Bob Souljé,3.5
33,Peter Veenman,3.5
33,Ramon Stein,3.5
33,Romildo R C Filho,4.5
33,DVL,3.0
33,Gustavo França,4.0
33,Antonio Rollo,3.0
33,Napa fan,3.5
33,Joep van der Waal,3.5
33,Rodrigo,3.0
33,Lucienne,3.5
33,Swanski,3.0
33,Elísio Mota Filho,3.5
33,Federico L,3.0
33,Rafael Chuck @vinhosofando,3.5
33,Vin de Annette,3.5
33,Dick van der Kwaak,3.0
33,Николай Пегушин,3.5
33,Marc Koetse,3.0
33,Pablo Cacher,3.5
33,Klarieke,2.5
33,M G,3.5
33,Adriano Amaral,3.5
33,Nik Arnhold,3.0
33,Han Dunhof,3.0
33,Anton Chernikov,3.5
33,Bart Lambert,3.5
33,Carlos Navarro,3.5
33,Flavio M,3.0
33,Claudio Borges,3.0
33,Andréa Staciarini,3.0
33,Gustavo Lopez Montiel,3.0
33,Mi Loni,3.5
33,Roberto Moretti,3.0
33,Ivan IU,3.0
33,Ruffo Freitas-Junior,3.5
33,Rodney Verdezoto,3.5
33,Fernando Campos,4.0
33,Mateus encontrevinhos.com.br,3.5
33,Mariska van der Kolk,3.0
33,Marcus Noronha,3.5
33,Nick Knutov,3.0
33,Rodrigo,3.5
33,Dick Middelkoop,3.5
33,Hugo,2.5
33,Stefan Réu,3.5
33,Christian Espersen,3.0
33,G K,3.0
33,Andre Di Luca,3.5
33,Alexandre Magno Macedo,3.5
33,@@INES @@,3.5
33,Marco Grimberg,3.0
33,Hlusta,3.5
33,Harry,3.0
33,Jan Starczewski,3.0
33,Alex Skynew,3.5
33,Marcos Paulo França,3.0
33,Rodrigo Santos,4.5
33,Julia,4.0
33,Rustam Shashukov,2.0
33,Chico Schreuder,2.5
33,Pavel Volynets,2.0
33,Chris Hughes,5.0
33,H D,5.0
33,M F,5.0
34,Evgeniy Blagoev,3.5
34,Ondra Machacek,3.0
34,into_wine,3.0
34,Kamil K.,2.5
34,Jelle Schutte,2.5
34,Marek Red,3.0
34,Brivdomataj,3.0
34,Gerard Krawczyk,3.0
34,Looidalg,3.0
34,Olga Krawczyk,3.0
34,P P,3.5
34,Jan Starczewski,3.0
34,BLR,2.0
35,Guilhem Renaud,3.5
35,Romanas Matulis,3.5
35,Bucko,3.5
35,Alejandro Ramírez,3.0
35,! Yotam Kadishay,3.0
35,Romeo C,3.5
35,Boaz Granoth,3.5
35,Jose Silva,3.5
35,Кристина,3.5
35,Сергей Пеков,3.5
35,Constantin Kaplinsky,4.0
35,Arno,2.0
35,Andrey Gorovoy,4.0
35,Vladimir a.k.a. KBH,4.0
35,DMITRY KWA,2.0
36,Alessia,2.5
36,Pedro A.,4.0
36,Junior Donovan Coetzer,4.0
36,Fraser Angus,3.5
36,Jose Silva,4.0
36,Carlos Gaviria,3.5
36,Carlos Façanha,4.0
36,Flugante,3.5
36,Inyenieur Ramon,3.0
36,LJ,3.0
36,Cesar.slm,3.0
36,Saul Rosas,3.5
36,Coimbra,3.5
36,Alberto Bracco,2.5
36,Camilo Gomez,3.0
36,Xavier Alarcon,3.0
36,Ami Spiwak,3.5
36,Tom M,4.0
36,C J,3.5
36,Guy Henderson,3.5
36,Nicolas Cardenas Paez,3.5
36,Lévi Smulders,3.5
36,Philippe Le Bourhis,3.0
36,A N,3.0
36,Luca Pizzuto,3.0
36,Thomas B. Pedersen,3.0
36,SJK,3.5
36,Javier,4.0
36,A K,4.5
36,Miguel Castillo,3.5
36,Cristóbal Sindientes,3.0
36,Nicolas Jourdan,5.0
36,Vicente Acevedo,4.0
36,Lourival Franchi,4.0
36,Alex Tarditi,4.0
36,Mauricio C,4.0
36,Rafael Antunes,4.0
36,alldrinker,4.0
36,Ricardo Silva,4.0
36,J N,4.0
36,Irina Mir,4.0
36,Bruno Drummond,4.0
36,Lorenzo Bini,4.0
36,DOC Mauricio Flores,4.0
36,Paulo Santiago,4.0
36,Ricardo Trapero,4.0
36,Guillaume kekre,4.0
36,Marcos Martins,3.5
36,Yan Vieira,3.5
36,Takumichi Sutani,3.0
36,K,3.5
36,Felipe Cadena,4.5
36,Emilson Oliveira,3.5
36,Vitto,3.5
36,El gato garduño,3.5
36,Gabriel Fernandez,4.0
36,Alex Ivanov,4.5
36,Cassiano Neto,3.5
36,Renato Paiva,3.5
36,Luis Garza,3.5
36,Peter Alexander,3.5
36,John Elkin Mendivelso,4.0
36,Søren Andersen,4.0
36,Eduardo PS,3.5
36,Глеп,3.5
36,Jiro K,3.5
36,Marco,3.0
36,Javier Eduardo Rocha Amaris,3.0
36,Saulo Bertozo Pereira,3.0
36,Bernardo Forlin,3.5
36,João Garcia,4.0
36,Jonathan Perrin,2.0
36,Fede,3.5
36,Luiz Daneluzzi,3.5
36,Simo Faoudi,3.0
36,Seb Castro,3.5
36,Makrô Vdp,2.0
36,Andre,2.5
36,Gabriel Spirlandeli,4.0
36,Jose Garcia,2.0
36,D L,3.0
36,Carlos Sanchez,3.5
36,Jose Martinez,5.0
37,Mathieu Dupuis,4.0
37,Paul Hines,3.5
37,Katie P,3.5
37,Manu,4.0
37,Richard Realmtrekker,4.0
37,R A,4.0
37,LKI,3.0
38,Omar Carrera,3.0
38,Linas Kyba,2.0
38,Ralf,3.0
38,Gerd,1.0
38,Sean Black,3.0
38,Brian Nunn,3.0
38,Joel Cuthbertson,3.0
38,Per Drustrup,2.0
38,David T,5.0
38,P P,3.0
38,José Luiz,3.5
38,Mauro Pediatra,3.5
38,Rashad Aliyev,3.5
38,Lothar Stange,3.5
38,Vino,3.5
38,Alexandre & Nelma Moreira,3.5
38,Victor Baião,3.0
38,Niels Schreyers,2.0
38,Marcel v. Etten,2.0
38,Hr Jesper Christensen,2.0
38,O M,4.0
38,Sergio Medeiros,4.0
38,Stephen,1.5
39,Bucko,3.0
39,Vince,3.0
39,Jelle Schutte,2.0
39,Daniel Tolin,3.0
39,Dennis de Booij,2.0
39,Mirjam Roozendaal,3.5
39,Николай Кузнецов,3.5
39,Arno,3.5
39,Kees Van der Wulp,3.5
39,Hugo,3.0
39,Lars Baak,3.5
39,Hanzepans,3.5
39,Johan Groen,2.5
39,Pavel Khalopitsa,3.0
39,Simon Mertens,3.0
39,Kamiel Gulikers,2.5
39,ToSchi,3.0
39,Koert Neger,3.0
39,Geert Kieboom,2.5
40,bieng soe,4.0
40,Charles Huang,4.0
40,Cossy,4.0
40,C J,4.0
40,Pedro A.,4.0
40,Vince,4.0
40,Bogdan B,4.0
40,Ali P,3.0
40,Omar Bandy,4.5
40,Steven LIU,3.5
40,Kathleen Lam,3.5
40,Alex Tep,3.5
40,Joachim,3.5
40,Xavier Alarcon,3.0
40,Andrey Sekretov,3.5
40,欧日鑫 Kris,3.0
40,Cella,3.0
40,Richard V,3.0
40,Abraham Liu,3.5
40,Randy Clayton Pinto,3.0
40,B J,3.5
41,Guilhem Renaud,3.5
41,D D,3.0
41,Renato Feliz Augusto,2.5
41,The Nutty Professor ‍,3.5
41,Dirk,3.0
41,Ina M.,2.5
41,Uwe Böbs,2.5
41,H2 Bidou,2.0
41,Leandro Adriano,4.0
41,Paulo Rocha,5.0
41,Andrey Gorovoy,3.5
41,Francesc G,3.0
41,Frits Terwijn,3.5
41,Андрей Лебедев,3.5
41,Geert Kieboom,4.0
41,Sicco Wiersma,2.5
41,Portinho,3.0
41,Jip72,1.5
41,J R,3.5
42,Alessia,2.5
42,Pedro A.,4.0
42,Junior Donovan Coetzer,4.0
42,Fraser Angus,3.5
42,Jose Silva,4.0
42,Carlos Gaviria,3.5
42,Carlos Façanha,4.0
42,Flugante,3.5
42,Inyenieur Ramon,3.0
42,LJ,3.0
42,Cesar.slm,3.0
42,Saul Rosas,3.5
42,Coimbra,3.5
42,Alberto Bracco,2.5
42,Camilo Gomez,3.0
42,Xavier Alarcon,3.0
42,Ami Spiwak,3.5
42,Tom M,4.0
42,C J,3.5
42,Guy Henderson,3.5
42,Nicolas Cardenas Paez,3.5
42,Lévi Smulders,3.5
42,Philippe Le Bourhis,3.0
42,A N,3.0
42,Luca Pizzuto,3.0
42,Thomas B. Pedersen,3.0
42,SJK,3.5
42,Javier,4.0
42,A K,4.5
42,Miguel Castillo,3.5
42,Cristóbal Sindientes,3.0
42,Nicolas Jourdan,5.0
42,Vicente Acevedo,4.0
42,Lourival Franchi,4.0
42,Alex Tarditi,4.0
42,Mauricio C,4.0
42,Rafael Antunes,4.0
42,alldrinker,4.0
42,Ricardo Silva,4.0
42,J N,4.0
42,Irina Mir,4.0
42,Bruno Drummond,4.0
42,Lorenzo Bini,4.0
42,DOC Mauricio Flores,4.0
42,Paulo Santiago,4.0
42,Ricardo Trapero,4.0
42,Guillaume kekre,4.0
42,Marcos Martins,3.5
42,Yan Vieira,3.5
42,Takumichi Sutani,3.0
42,K,3.5
42,Felipe Cadena,4.5
42,Emilson Oliveira,3.5
42,Vitto,3.5
42,El gato garduño,3.5
42,Gabriel Fernandez,4.0
42,Alex Ivanov,4.5
42,Cassiano Neto,3.5
42,Renato Paiva,3.5
42,Luis Garza,3.5
42,Peter Alexander,3.5
42,John Elkin Mendivelso,4.0
42,Søren Andersen,4.0
42,Eduardo PS,3.5
42,Глеп,3.5
42,Jiro K,3.5
42,Marco,3.0
42,Javier Eduardo Rocha Amaris,3.0
42,Saulo Bertozo Pereira,3.0
42,Bernardo Forlin,3.5
42,João Garcia,4.0
42,Jonathan Perrin,2.0
42,Fede,3.5
42,Luiz Daneluzzi,3.5
42,Simo Faoudi,3.0
42,Seb Castro,3.5
42,Makrô Vdp,2.0
42,Andre,2.5
42,Gabriel Spirlandeli,4.0
42,Jose Garcia,2.0
42,D L,3.0
42,Carlos Sanchez,3.5
42,Jose Martinez,5.0
43,Sebastian Wezyk,3.0
43,A G,5.0
43,Robert K,4.0
43,- Dmitry Konevtsev -,4.0
43,Guillaume kekre,3.0
43,Сергей Сергеев,4.0
43,Heorhi Vysotski,3.5
43,Юлия Горбачева,2.0
44,Toms Sulmanis,2.5
44,Tomasz Kwiatkowski,3.5
44,Wine Conno,3.0
44,Hedzri,3.0
44,J J,4.0
44,V V V,2.5
44,Robert Prochazka,4.0
44,Ray Sterr,3.0
44,Mirek S,2.5
44,L'Empordà,2.0
44,Terry Playmobil,2.5
44,Marc Boele,2.0
44,Hiroki,3.5
44,Oleg Shestopalov,1.0
44,Dominique Santens,2.0
44,Ruud,4.0
44,Oz,3.5
44,Sam Sam,3.0
45,Raimondas B.,3.5
45,Allar Antson,3.0
45,Roosa Suomalainen,2.5
45,Romeo C,2.5
45,Sam,3.5
45,Николай Кузнецов,3.5
45,Thomas Van Roy,3.5
45,Pieter De Coster,3.0
45,VitalyKo,3.0
45,Pavel Khalopitsa,3.0
46,Maggie Smith,4.0
46,Christiaan Ketelaar,1.5
46,giho song,3.0
46,Ryan Keating,2.5
46,Marco Sherman,4.0
46,Anatoliy Tikhonov,3.5
46,Бен Зорин,3.5
46,Bogdan B,3.5
46,Ivars Tontegode,3.0
46,Igor Shelkunov,3.0
46,Alex Vasilevich,3.0
46,Dima C,2.5
46,Tatyana,2.5
47,Mahfuz Rahman,4.0
47,Hudson Silveira,3.5
47,JD Merryweather,4.0
47,Carlos Franco,4.0
47,Peter B.,3.0
47,Andrei Filon,3.5
47,Romeo C,3.5
47,Paulo Menezes,3.0
47,Jirka,3.0
47,Mr.Ché,4.5
47,! Plinio Ricardo !,3.5
47,Saul Rosas,3.0
47,Reynaldo Ajauskas,3.0
47,Adan Juan,3.5
47,Juan Carlos Gallegos,3.0
47,Alexandre Freire,3.5
47,Chaf Smith,3.5
47,Richard V,3.5
47,*Gregory*,3.5
47,Antonio Fernando Nunes,3.5
47,Андрей Волосюк,3.5
47,Ina M.,3.5
47,Haridimos Spinthakis,3.5
47,Maggie Smith,3.5
47,Alex Tep,3.5
47,Ed Junior,3.5
47,Philippe Le Bourhis,3.5
47,Pablo Rene Ramirez,3.0
47,Alejandro Ramírez,3.0
47,Erik B.,3.0
47,Felix R A,3.0
47,Edgardo G:.,3.0
47,Kamil K.,2.5
